"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"ENSG00000186998",4.21769828815755,5.27335195569428,1.08852895392032,17.5422545715944,0.000155148585235907,0.00369991110441503,"EMID1"
"ENSG00000157330",2.93721122704273,5.26998794461469,1.74816404136474,10.4853240942064,0.00528616606598212,0.0364425743060256,"CFAP107"
"ENSG00000110172",4.52015826036683,5.26172900903386,1.02532738683185,28.1112854557491,7.86523899403207e-07,6.1210742883311e-05,"CHORDC1"
"ENSG00000196204",3.47439257564905,5.26004276440756,1.23767608413512,16.4277967352496,0.000270862737897127,0.00547508698470132,"RNF216P1"
"ENSG00000115942",2.53800540043721,5.24896333506335,0.972285713758596,27.6320575542845,9.99481915074376e-07,7.41662068516121e-05,"ORC2"
"ENSG00000165443",4.39543745646376,5.24801902288462,1.50025542806833,9.65902574028121,0.00799041268667351,0.0464235411519261,"PHYHIPL"
"ENSG00000121064",4.65062411123976,5.23928277160207,1.29751007402375,16.9813355867435,0.000205376065536551,0.0045571206530878,"SCPEP1"
"ENSG00000233860",2.24710632951965,5.2271490555772,1.33976478198007,18.2413489546555,0.000109380877528402,0.00286545569801005,NA
"ENSG00000231365",6.17950061239482,5.20432973784058,1.10609859175202,12.5686340931872,0.00186533046865623,0.0190156436402182,"WARS2-AS1"
"ENSG00000108511",3.83999683334198,5.1967212020914,1.09311311128812,15.884052791602,0.000355485393843114,0.0065793665584374,"HOXB6"
"ENSG00000169446",3.06880169051034,5.1734501771439,1.65996339624485,10.269016307008,0.00588994774306013,0.0389102386305513,"MMGT1"
"ENSG00000259692",2.67723524669224,5.16931251349182,1.4199842750752,10.1226290926327,0.0063372234612897,0.0405064355374262,NA
"ENSG00000173473",4.73267998388353,5.16559090688147,0.970225166889621,28.0789692498415,7.99335863312307e-07,6.19058464237114e-05,"SMARCC1"
"ENSG00000171561",2.50612737620538,5.15729927287473,1.24379772719164,13.5746520035416,0.00112798096418541,0.01391595490218,"OR2AT4"
"ENSG00000119041",17.9484295151155,5.13253181237082,1.47674225696282,29.050302188908,4.91820957377449e-07,4.19599548342236e-05,"GTF3C3"
"ENSG00000267601",2.21152950019282,5.09706469234564,1.39845430824114,10.6780000331467,0.00480066890017834,0.0343654521556752,NA
"ENSG00000158234",2.49253494187277,5.06705088459869,1.15516547298842,19.7624685588793,5.11251362054453e-05,0.00165782606305219,"FAIM"
"ENSG00000014914",3.15802428675188,5.06313097720746,1.11089724830465,11.3116962595637,0.00349700591384833,0.0282622921813742,"MTMR11"
"ENSG00000119711",11.9625615879648,5.0441039595128,1.1799927918412,10.478618447345,0.00530391939268039,0.036489318667884,"ALDH6A1"
"ENSG00000136732",7.29298152311867,5.04197319625865,1.35935068647824,12.538786232265,0.00189337729474269,0.0192523526834448,"GYPC"
"ENSG00000258177",7.19343815443968,5.02181989781282,1.25068797501108,11.6696178396796,0.00292398192170889,0.0251331165975364,NA
"ENSG00000288920",17.5452398919306,5.02045835465165,1.6227267302648,21.1963196106598,2.49619022524473e-05,0.000943016026479824,"RPSA2"
"ENSG00000267727",5.21444887849973,5.01935186494309,1.08727548997128,15.2932674751046,0.000477649318726363,0.00797949448268104,NA
"ENSG00000283503",4.58800669409231,4.98562283987353,1.18841506910602,16.8555825094627,0.000218704018769753,0.00477620588160852,"LINC01902"
"ENSG00000287916",1.29111458833069,4.98356532057647,1.78044314756234,9.94652878038306,0.0069205198441192,0.0424980652783209,NA
"ENSG00000073282",3.64237260971524,4.97345770131963,1.14313909801168,14.4826775195234,0.000716352094512458,0.0103708541886132,"TP63"
"ENSG00000225951",1.98216572257907,4.9601384126929,1.65165570853603,9.50340889627969,0.00863696139739602,0.0485028966669324,"ODF2-AS1"
"ENSG00000164163",1.51526359845112,4.95434148643075,1.49989031309541,12.2428921301104,0.00219527915019163,0.0209792874506757,"ABCE1"
"ENSG00000105982",2.66404155343184,4.95029815865519,1.14930897594782,15.1274730607671,0.000518932609326922,0.00839660329533642,"RNF32"
"ENSG00000250909",4.37837565804044,4.94579805352495,1.30004722446454,10.0073997206075,0.00671306359739567,0.0417381982201288,NA
"ENSG00000198765",2.27295281465179,4.93429517437873,1.06881163535804,18.6509721880101,8.91236261687464e-05,0.00247283188155857,"SYCP1"
"ENSG00000186143",2.09589250935927,4.9168882887109,1.08561209884433,17.2369901656944,0.000180732036887294,0.00416074879725814,"PRR30"
"ENSG00000013441",2.27677318042933,4.91446754274545,0.958429177300242,25.2561557799212,3.27865300225458e-06,0.000189520398543368,"CLK1"
"ENSG00000238901",9.73760425176008,4.8952322351218,1.17079712262825,9.89943376586024,0.00708541464694597,0.0429708135606918,"LOC124902081"
"ENSG00000182149",2.86678297135501,4.87753871056384,1.03433280531797,17.6626539276316,0.00014608426228243,0.00354926612342005,"IST1"
"ENSG00000260083",21.7764706652348,4.86897652551524,0.780696051541515,24.0781783404515,5.90867368670122e-06,0.000302137756402665,"MIR762HG"
"ENSG00000213949",4.47242417662184,4.86221330236755,0.992274443432532,15.410802883291,0.000450387857151466,0.0077180320869973,"ITGA1"
"ENSG00000197780",1.41810789810021,4.86101428711762,1.73034850324815,10.5131603909417,0.00521310205968107,0.0361607957652834,"TAF13"
"ENSG00000262580",3.45023650059648,4.85802661704845,0.958579173630757,19.0611438030107,7.25980931590482e-05,0.0021488496813719,NA
"ENSG00000120656",2.54030796458826,4.85053108009797,0.977209603137141,16.5699276896348,0.000252281799103749,0.00520686134916069,"TAF12"
"ENSG00000168216",2.31807007528087,4.8433233234004,1.11245164404965,17.5578395809985,0.000153944287497891,0.00368350197024153,"LMBRD1"
"ENSG00000150625",3.41819145293566,4.84269345405091,1.11256152365658,17.321076635223,0.000173290996195194,0.00404785439721542,"GPM6A"
"ENSG00000205084",3.39958750452454,4.84196920213161,0.86022768120379,20.1556671022486,4.20003103205244e-05,0.00140771628330598,"TMEM231"
"ENSG00000236671",4.2956249306541,4.83444732957401,1.30287681602495,11.8204017449127,0.00271164213845883,0.0240075131392743,NA
"ENSG00000164346",3.77390537072967,4.83335712253734,1.26454309632991,11.6055260987055,0.00301920100840468,0.0256897775403137,"NSA2"
"ENSG00000069248",18.1411916610528,4.82628208154972,1.47110911426109,17.4383966466377,0.000163418146940278,0.00387063031695764,"NUP133"
"ENSG00000086548",1.57188168432095,4.8255508179439,1.39228786775742,13.4076094143791,0.00122623754123474,0.01457778966681,"CEACAM6"
"ENSG00000105141",3.99122340640346,4.82503660931684,1.184378787097,17.5468200741782,0.000154794823531134,0.00369700092008341,"CASP14"
"ENSG00000205085",3.03852373224165,4.82487348395505,1.40126045006889,16.7955676487335,0.000225366222282124,0.00487855184571101,"GARIN1A"
"ENSG00000072803",3.2174374210644,4.82100113881417,1.14098448015132,19.5914791544504,5.56883506613519e-05,0.00176630605656304,"FBXW11"
"ENSG00000251391",1.82372334121947,4.81931983583271,1.87390037498298,10.6123289711282,0.00496091794623029,0.0350050795728253,NA
"ENSG00000259113",4.57010042160876,4.81640100065092,1.22651545966556,10.2568078139609,0.0059260113948219,0.039060577979581,NA
"ENSG00000145451",3.04077381358526,4.80983855476582,1.47740600588917,13.2019309088468,0.00135905529800567,0.0155988260607068,"GLRA3"
"ENSG00000270823",10.1602591548766,4.80860377832907,1.24023708430096,10.2202754068118,0.00603525179164896,0.0394170416477729,NA
"ENSG00000255093",3.5957250620103,4.80694937638238,1.35917151252719,11.4621834111801,0.00324353431550688,0.0269377128941159,NA
"ENSG00000254101",5.42448728379163,4.80272417422162,0.96495693559681,26.6855423424048,1.60438320498502e-06,0.000107547603581223,"LINC02055"
"ENSG00000119392",2.84129557663586,4.80236755685982,0.887593907940724,19.1848602385016,6.82433803882951e-05,0.00205402743688462,"GLE1"
"ENSG00000198168",1.6773733140413,4.80202202344289,1.32452105188468,13.8723462514008,0.000971982142388988,0.0126506604268775,"SVIP"
"ENSG00000091010",3.51132767738922,4.79827562859234,1.10233040432791,15.8702255308361,0.000357951603871594,0.0066020345527947,"POU4F3"
"ENSG00000122741",4.65736110066318,4.78452418392688,1.00569534037643,15.5074493857895,0.000429141141107351,0.00744186713611596,"DCAF10"
"ENSG00000170775",1.82530253386605,4.77075135767063,1.25611610787626,15.6400138879199,0.000401618893968154,0.00714317484321953,"GPR37"
"ENSG00000134072",2.07526250238748,4.75449233073285,1.29877257762018,12.1067882739258,0.00234987266602833,0.0218727354222964,"CAMK1"
"ENSG00000143013",2.14484315372681,4.75427352704463,1.02102290982349,16.0913328689463,0.000320487772238553,0.00612384186574579,"LMO4"
"ENSG00000168883",6.16129650476376,4.75347224179316,1.08345042363125,9.61948389272891,0.00814996255381006,0.0469911465787805,"USP39"
"ENSG00000123119",3.23097634658974,4.73889829529158,1.20062557440092,10.7242489951029,0.00469092964530542,0.0337721532315897,"NECAB1"
"ENSG00000259291",18.9286753193526,4.73520643593497,1.52295152996136,17.9548388033555,0.000126228171763779,0.00320166017856809,"ZNF710-AS1"
"ENSG00000049860",20.354250143122,4.72850168571916,1.04519559934843,34.2630669322389,3.62969011851634e-08,4.45446739621613e-06,"HEXB"
"ENSG00000168522",1.93640698906817,4.72712003522625,0.944726574573418,23.6255699260703,7.40922314387762e-06,0.000361488519992121,"FNTA"
"ENSG00000172172",1.81697082681791,4.71286726790083,1.401860448944,11.4099555191309,0.00332935143053079,0.0273796251147877,"MRPL13"
"ENSG00000066813",3.85086932807147,4.71108437824716,1.19744281044484,11.0179882629181,0.00405017928290687,0.0308874571125699,"ACSM2B"
"ENSG00000186814",3.55377794938344,4.68610331435089,1.03741914272797,23.3331907179353,8.57555058365014e-06,0.000403582106228774,"ZSCAN30"
"ENSG00000166257",3.04815848410103,4.68436757932268,1.06722696901235,13.6483277023041,0.00108718460967888,0.0136537882666934,"SCN3B"
"ENSG00000215231",2.22918802978625,4.68269543862003,1.38520152571192,10.7906398926799,0.00453776832415316,0.0331026775690624,"LINC01020"
"ENSG00000104388",2.71371842169119,4.67495967980787,1.3302020035213,10.9894394033429,0.00410840788403196,0.0311607813813742,"RAB2A"
"ENSG00000259786",2.57619266518543,4.6646953307797,1.34845641164538,13.0347372750143,0.00147755196632766,0.016473000748282,NA
"ENSG00000259536",6.19795808769094,4.66378758577177,1.10186229521355,11.627124127827,0.00298677202841818,0.0255090797330748,NA
"ENSG00000243660",17.4827885475966,4.65016512331893,1.39776678851422,26.1332069359241,2.11468758999648e-06,0.000133350694904363,"ZNF487"
"ENSG00000138207",1.84090905105182,4.64833548710656,1.26234276525034,10.4526899756923,0.00537312830549074,0.0367436300839259,"RBP4"
"ENSG00000255819",1.31246084227778,4.64259389702668,1.4569464899258,9.94699005157486,0.00691892390994771,0.0424980652783209,NA
"ENSG00000187866",2.35833328974906,4.6370547700628,1.16565791743751,13.541574704015,0.00114679136686194,0.0140521578086907,"PABIR1"
"ENSG00000153029",2.30747287819727,4.63525396118523,1.32361050879641,12.3480482386989,0.00208283752682479,0.0203862514742102,"MR1"
"ENSG00000237352",4.29879442202712,4.63239614518939,1.2120050046131,18.5072015704541,9.57661969725505e-05,0.002589582892373,NA
"ENSG00000250493",3.24089098784622,4.63200972497857,1.02273139992879,15.9738012432314,0.00033988588752482,0.00639450406789031,"LOC101929227"
"ENSG00000197099",7.46020502423478,4.63006347461674,0.966809132236579,14.8871475210841,0.000585190126750553,0.00908069449553743,NA
"ENSG00000143499",2.09259067648649,4.62977914207604,1.16465260890126,15.7268892135056,0.00038454697426037,0.00697959320517628,"SMYD2"
"ENSG00000163909",4.85427370477532,4.62956184793354,1.13684344017248,15.9101846436445,0.000350870860211687,0.0065318479624472,"HEYL"
"ENSG00000211451",7.67724002661313,4.62247316808609,0.785228234983508,20.3375508530735,3.83492561558212e-05,0.00131011570173441,"GNRHR2"
"ENSG00000196967",2.26684160990955,4.62022307554334,1.2422347711507,13.0400999296716,0.00147359547255873,0.0164518839532554,"ZNF585A"
"ENSG00000116221",17.7825570939379,4.61818612298923,1.53739676207497,21.5106920492494,2.13310665449294e-05,0.000838216343984736,"MRPL37"
"ENSG00000260228",1.59075301871957,4.61262177667911,1.42056470213599,13.3215556158693,0.00128015027200869,0.0149622838385543,"CDH13-AS2"
"ENSG00000163590",4.43595038904472,4.61128767809464,1.01618966080377,15.6553269660396,0.000398555625202515,0.00711247924438583,"PPM1L"
"ENSG00000189238",2.81200974229456,4.60772083092001,0.962476846455531,26.5160052007055,1.74631518178322e-06,0.000114677984119151,"LINC00943"
"ENSG00000091972",2.50556968176019,4.59976946493236,1.71291269105359,11.2630929353071,0.00358303000060532,0.0285369139516088,"CD200"
"ENSG00000268677",2.77855091824313,4.59844753954225,1.21063494122587,19.2225541496689,6.69692449314285e-05,0.00202353661673487,NA
"ENSG00000138600",4.63240126105117,4.59581377962487,1.02934748410469,12.5224309033625,0.00190892418090754,0.0193610784375073,"SPPL2A"
"ENSG00000122644",3.13054869518525,4.59520466314071,1.00862812822042,17.1129439774398,0.000192296522603163,0.00433319028476112,"ARL4A"
"ENSG00000165934",5.60688617785307,4.59496127343233,1.0289204216584,16.4253895767314,0.000271188938935535,0.00547508698470132,"CPSF2"
"ENSG00000014123",1.37099443889451,4.59315202193185,1.45046702846273,11.5176373875477,0.00315483622572455,0.0265046114508738,"UFL1"
"ENSG00000181847",2.06678656653925,4.58899357386353,1.09250179843502,16.5214778998317,0.000258467925784859,0.00531162516536113,"TIGIT"
"ENSG00000225484",3.791747584086,4.58118356998071,0.925988749420316,26.077187356929,2.17475688112486e-06,0.000134879495128507,"NUTM2B-AS1"
"ENSG00000140612",2.53188315059415,4.57603942027959,1.06117115793383,14.900291845564,0.000581356772806293,0.00906643788206412,"SEC11A"
"ENSG00000278890",2.60848329790027,4.57504906179248,1.25042108667349,10.4827383221436,0.00529300489620972,0.0364613990130094,NA
"ENSG00000114544",3.6755130676496,4.569839807935,1.05337922871076,15.7118822150686,0.00038744327478651,0.00702417046129998,"SLC41A3"
"ENSG00000140264",7.60769100310562,4.56731510249949,0.764345412047554,25.5733863653506,2.79775518304078e-06,0.000165074719235139,"SERF2"
"ENSG00000226332",5.88286440612348,4.56568213083005,1.0937083594433,13.5078356038256,0.00116630132066574,0.0141676661932097,NA
"ENSG00000105193",33.383162071865,4.56398099340105,1.39392379090635,29.4025378952001,4.12401293784774e-07,3.5757881744795e-05,"RPS16"
"ENSG00000197020",1.74980262893191,4.55955671618581,1.24748045874142,12.1393202791044,0.00231195882045576,0.0216207450302176,"ZNF100"
"ENSG00000164142",3.10526277541082,4.55281942748073,1.04246878227529,19.9315539992335,4.6980543990054e-05,0.00155181697477706,"FHIP1A"
"ENSG00000163618",7.5082504088977,4.55217710642463,0.901215420935444,19.9248827420963,4.71375152881865e-05,0.00155378495642093,"CADPS"
"ENSG00000174628",3.56443058226361,4.54703910165386,1.0339439161529,11.4340666053596,0.00328945525902011,0.0271758511920606,"IQCK"
"ENSG00000242715",4.17739740263398,4.53677658979619,1.48476924918067,9.87794787069015,0.00716194322032467,0.0432049139662865,"CCDC169"
"ENSG00000138376",3.2937590576719,4.53103250347378,1.08840966401178,12.7272411474965,0.00172311673322075,0.0180978303896009,"BARD1"
"ENSG00000104413",1.41784498247997,4.53006033185542,1.3446119639035,10.5889679202958,0.00501920381650062,0.0352513593334895,"ESRP1"
"ENSG00000111196",1.08820524344116,4.52693470072121,1.39548406444642,10.5767341913019,0.00504999969722177,0.0353677327346252,"MAGOHB"
"ENSG00000188001",20.3678965810214,4.5228782549731,1.45827123072762,15.5522343277594,0.000419638402526415,0.00734091126524827,"TPRG1"
"ENSG00000114541",3.12120712749692,4.52212284153306,1.0293754367463,14.1564742733333,0.000843258388149534,0.0114985848927672,"FRMD4B"
"ENSG00000116688",3.33197369046758,4.51478321483512,0.966852558504854,18.9979627854563,7.49281133507867e-05,0.00220961759777902,"MFN2"
"ENSG00000163867",3.9211653801708,4.50246367198735,1.1654023657085,20.9796779879119,2.78176737196787e-05,0.00101556788678204,"ZMYM6"
"ENSG00000099282",1.90941607618337,4.49584325406184,1.28397895614471,10.8638468543676,0.00437467333964656,0.0323417694442638,"TSPAN15"
"ENSG00000280177",2.56600075589386,4.4935650641947,1.697255587833,9.42579637800142,0.00897871781639769,0.0496005761921083,NA
"ENSG00000144840",1.8125312237123,4.49224584920479,1.3879290694312,9.96409084237931,0.0068600165741552,0.0422729642425925,"RABL3"
"ENSG00000255351",1.33530989414509,4.49179470217831,1.1203597057586,14.952884252766,0.000566268547700215,0.00893688500798121,NA
"ENSG00000162461",2.03147015515023,4.49047476915279,1.09496823229652,15.6840679645208,0.000392869138579004,0.0070444586640214,"SLC25A34"
"ENSG00000262468",2.7869146195895,4.48672142001993,1.03771167967442,27.3249350069744,1.16537515248039e-06,8.33739694290233e-05,NA
"ENSG00000162623",3.33935917926351,4.48640817062455,1.29836941907898,11.4968161065811,0.00318785164911822,0.0266696304195239,"TYW3"
"ENSG00000227741",3.68289295657834,4.48635067081264,1.26958980423283,9.92876024286824,0.00698227753209241,0.042729288740699,"LOC729867"
"ENSG00000109158",2.19504705056415,4.48242901604199,1.20896279141422,9.41598913224556,0.00902285418811761,0.0497410558801757,"GABRA4"
"ENSG00000272941",6.27332231985961,4.47815927397956,1.29791020182514,10.0024818477154,0.00672959090561259,0.0417706169309155,NA
"ENSG00000269086",3.21520936592076,4.46754314073273,1.12551201231283,13.1783988680506,0.00137514041369661,0.0157011243318085,NA
"ENSG00000157064",1.62133875393416,4.46446833210328,1.24718863823098,11.8163423633423,0.00271715152280197,0.0240341280984746,"NMNAT2"
"ENSG00000270316",1.93610915417821,4.4619095007484,1.63429429380422,9.60032679955731,0.00822840242003287,0.0472555551509015,NA
"ENSG00000225619",2.43926468426857,4.46126310972243,1.58793003635116,12.4239680819865,0.00200525500656199,0.0198667294263121,"MYT1L-AS1"
"ENSG00000180957",1.04681606126968,4.46019920271023,1.26123448022167,15.221717153693,0.000495046640378944,0.00818312771142421,"PITPNB"
"ENSG00000050748",3.94051117230782,4.45650840913579,0.748014246577028,31.1823944885335,1.69367107486005e-07,1.64761148343398e-05,"MAPK9"
"ENSG00000186479",1.82490745320247,4.45221274432995,1.28982305765424,10.0416971024068,0.0065989248073143,0.0413021759026647,"RGS7BP"
"ENSG00000101439",1.82924915215047,4.44974130578942,1.25714244310099,10.1768864718183,0.0061676139372988,0.0399829795837729,"CST3"
"ENSG00000255136",2.65403804052953,4.44963666234323,0.969815552139064,16.1671401470466,0.000308567458152272,0.00598163454114381,NA
"ENSG00000254732",3.25293277355501,4.44934359150708,1.1347238814654,17.0890959787099,0.00019460319124382,0.00437898351636657,NA
"ENSG00000158161",1.78563050737105,4.44192314557968,1.23773658239638,17.1832112072543,0.000185657755451992,0.00424352984309611,"EYA3"
"ENSG00000139220",3.10581928101302,4.43387039752945,1.41116183495507,10.2563409199036,0.00592739496606277,0.039060577979581,"PPFIA2"
"ENSG00000124374",2.92163392788247,4.43279170502512,1.21842746864671,13.0094155786505,0.00149637795245175,0.0165786207315384,"PAIP2B"
"ENSG00000204348",1.93702501904543,4.42722985666289,1.19554247960826,11.7398613427263,0.00282306904675971,0.0245981668880418,"DXO"
"ENSG00000134602",2.3723897374512,4.42515622387118,1.28585930201469,18.0038173149642,0.000123174481687115,0.00314226321789732,"STK26"
"ENSG00000166200",1.37558353565645,4.42461105061577,1.40560062329873,10.4099085557031,0.00548930141784411,0.037140082620986,"COPS2"
"ENSG00000154269",1.27918342364917,4.41728433426585,1.495308263662,10.6287404859497,0.00492037642147403,0.034855704302661,"ENPP3"
"ENSG00000071967",1.43883938089862,4.41522179307384,1.17936375982043,14.8874098375276,0.000585113379287284,0.00908069449553743,"CYBRD1"
"ENSG00000008311",5.12334525190635,4.41410166337311,1.1926679799374,11.8207694476831,0.00271114364512133,0.0240075131392743,"AASS"
"ENSG00000137766",3.54097460773955,4.40814425073527,1.28194376338259,11.502264631408,0.003179178923445,0.0266507259064888,"UNC13C"
"ENSG00000103528",3.25900425536198,4.39979592539015,0.902327430717117,16.5750907292515,0.000251631368552976,0.00520686134916069,"SYT17"
"ENSG00000036565",1.54176534532848,4.39914975531825,1.28388609066493,11.9145189051426,0.00258699204034859,0.023410590477437,"SLC18A1"
"ENSG00000073711",2.58241150780787,4.38210996734934,1.08104783626011,12.1561521065972,0.0022925832204871,0.0215278826954981,"PPP2R3A"
"ENSG00000204264",36.635666907985,4.37451689036339,1.03895438878125,39.9719376129819,2.09027791423653e-09,4.6969427948915e-07,"PSMB8"
"ENSG00000159459",4.82280185206128,4.37309656527849,1.12788208260852,11.3226718558528,0.00347786761287965,0.0281654314192294,"UBR1"
"ENSG00000224897",3.6310357147204,4.36996883827408,1.28550838317759,11.3458408046681,0.00343781081099097,0.0279830784074234,"POT1-AS1"
"ENSG00000181444",6.0038939510922,4.362290897171,0.919237038706367,13.6236860337169,0.00110066248996802,0.0137364889638067,"ZNF467"
"ENSG00000164975",5.0100652304084,4.36048204882116,1.01024886410005,14.9682557522066,0.000561933031555933,0.00888511356337299,"SNAPC3"
"ENSG00000151176",7.1908637573891,4.35894966504112,1.06649877999299,11.7149586749378,0.00285843977144308,0.0247441932249609,"PLBD2"
"ENSG00000164100",2.01455725218461,4.35611653888636,1.18776094553289,11.1095457240579,0.00386894715459848,0.0299928002451235,"NDST3"
"ENSG00000143870",21.1221916049798,4.34969401190413,1.44440131404954,21.2742889265605,2.40074955142955e-05,0.000918502598165637,"PDIA6"
"ENSG00000069667",6.85364783130114,4.34937495520628,0.882453088948544,30.1644763724941,2.81752112507294e-07,2.53958938019286e-05,"RORA"
"ENSG00000189180",2.64213074525607,4.34934535971306,1.49508782177922,13.3470202125239,0.00126395434134703,0.0148820129607753,"ZNF33A"
"ENSG00000235034",1.6505193811345,4.34818854013023,1.29654890695812,10.1471105727086,0.00626012399627717,0.0403023411566207,"C19orf81"
"ENSG00000246777",3.02536245791029,4.34798001138236,1.37871723549106,10.6003629700841,0.00499068808947879,0.0351840202295822,"DYNC1LI2-DT"
"ENSG00000265992",4.0606009777872,4.34493390311346,1.17272071753474,17.6911651570808,0.000144016514845037,0.00352153782634341,"ESRG"
"ENSG00000206384",3.46926058763455,4.34421121948274,1.15462907261296,15.7461910264105,0.000380853598265025,0.00692043087325765,"COL6A6"
"ENSG00000198967",7.96749215154658,4.34403192466548,1.04386151999985,11.3739221259874,0.00338987896084158,0.0277554867981901,"OR10Z1"
"ENSG00000130119",7.44526765580337,4.32796539162232,1.03100342885468,14.2817270656678,0.000792067824490215,0.011036375608661,"GNL3L"
"ENSG00000008405",1.87098122786038,4.32630609612575,1.08390841517433,11.5367722494972,0.00312479647864384,0.0263076533088569,"CRY1"
"ENSG00000186377",3.23020285557995,4.31438782613833,1.08439303709405,16.6294105743846,0.000244889054883298,0.00512724407035188,"CYP4X1"
"ENSG00000255293",2.10996218988541,4.31389841020434,1.46297713798415,12.2422111898344,0.00219602670443954,0.0209792874506757,NA
"ENSG00000166405",2.01370280678814,4.31389484427523,1.14396600416418,13.8640720301544,0.000976011669588382,0.0126802037268836,"RIC3"
"ENSG00000163545",2.30956492305347,4.3137154069832,1.08644870646569,9.7290078712698,0.00771565470363812,0.0454394814107946,"NUAK2"
"ENSG00000106078",2.83469493766562,4.3134508659091,0.776937059911003,35.4098036164986,2.04577959255596e-08,2.81365238100326e-06,"COBL"
"ENSG00000139687",5.17048938101537,4.31215440552161,1.25695400812848,15.1839586527383,0.000504481531501878,0.00822954841879444,"RB1"
"ENSG00000164187",3.65177686420282,4.3075319567161,1.09008204621569,21.4463997842471,2.20279183740858e-05,0.000858987333100676,"LMBRD2"
"ENSG00000116833",2.00745590482307,4.30731034393397,1.02830831127288,16.1499523582868,0.000311230681636353,0.00601134902521354,"NR5A2"
"ENSG00000134115",1.18793908721416,4.30322647035372,1.39420950513674,10.1386181836512,0.00628676221604623,0.0403942828815149,"CNTN6"
"ENSG00000213420",3.1422792603885,4.30202593109664,1.02312578530746,17.296848608948,0.000175403012266922,0.00408900177177255,"GPC2"
"ENSG00000006715",1.2916551689024,4.2961289610444,1.28628194710204,10.7712093580984,0.00458206880337781,0.0333343938390742,"VPS41"
"ENSG00000237505",5.87197037271533,4.29494051336986,1.09811708081657,13.1476664170154,0.00139643431587041,0.0158454573793716,"PKN2-AS1"
"ENSG00000093072",3.84312747513326,4.29358484429944,1.03773540731563,16.9637166099714,0.000207193316373124,0.00457834095487094,"ADA2"
"ENSG00000229833",4.3618630249504,4.29238398711462,0.960245009018512,12.8232715759544,0.00164233579044847,0.0175497824519859,"PET100"
"ENSG00000261371",3.55993493018629,4.29115981838972,1.20322641335591,11.650794807781,0.00295163092965251,0.025317376264342,"PECAM1"
"ENSG00000204970",1.84146668494688,4.28988065727849,1.1202680298966,10.2037014966471,0.00608547345709158,0.0396114416705177,"PCDHA1"
"ENSG00000103415",2.83869562171937,4.28674645014368,0.863266021394472,18.8084534054271,8.23751534176519e-05,0.00237651572807454,"HMOX2"
"ENSG00000286219",2.02570686618336,4.27624671661357,1.45740860491443,11.7182161610509,0.00285378789689532,0.0247441932249609,"NOTCH2NLC"
"ENSG00000115944",2.54997249238983,4.27321827142304,1.03310627167125,10.8095260030512,0.00449511961144192,0.0328666994871422,"COX7A2L"
"ENSG00000230989",2.32164712268653,4.27208786330956,0.873888659285865,18.743243028717,8.51052770466577e-05,0.00242026664884559,"HSBP1"
"ENSG00000100614",10.0021995849448,4.26716338938026,1.2024095592236,10.7263774802536,0.00468594001381898,0.0337514613907305,"PPM1A"
"ENSG00000280122",1.36256882555346,4.26709870251481,1.04865887573063,17.1457079963624,0.000189171982153605,0.0042870025614753,NA
"ENSG00000179889",19.9875407857425,4.26356625804931,0.796264936776639,20.179425768797,4.15043264481618e-05,0.00139696207627421,"PDXDC1"
"ENSG00000104093",3.43991823793034,4.26194249693799,1.01486350956348,16.0757183997893,0.000322999688255729,0.0061566750614479,"DMXL2"
"ENSG00000064012",3.37748761761982,4.26170951650614,0.855727920066582,19.5323673264265,5.7358835515467e-05,0.00179080794875491,"CASP8"
"ENSG00000064995",3.17313524687647,4.25908835018857,1.13860446800004,11.4491642919181,0.00326471716626321,0.0270432490501367,"TAF11"
"ENSG00000254602",2.62033309506488,4.25809251154285,1.0542242142233,15.9313518247019,0.000347176968497502,0.00648578613045567,NA
"ENSG00000254898",7.12866114117184,4.25774126432402,1.61338106562979,10.1662498584878,0.00620050257802908,0.0400984264815062,NA
"ENSG00000072682",1.68124085866096,4.25462036809514,1.1205819615047,11.7778490902537,0.00276995405620832,0.024267900611064,"P4HA2"
"ENSG00000138757",22.9373499826099,4.24937745360379,1.01230051830108,28.3094626698102,7.12325166756479e-07,5.68221785521643e-05,"G3BP2"
"ENSG00000221900",3.23453313964657,4.24874132660227,1.2121631163574,13.840509613285,0.000987578266966156,0.0127992068815419,"POM121L12"
"ENSG00000224616",1.94740701638403,4.23991022380192,1.00458872491745,18.28476125914,0.00010703222190143,0.00282246622845522,NA
"ENSG00000074319",1.08312601794984,4.2387767572634,1.2433005596902,10.3413490125283,0.00568073583477346,0.0380693855845326,"TSG101"
"ENSG00000156639",2.48216259435224,4.23462531559488,1.32710009916452,13.3728772539913,0.00124771846054636,0.0147343254638659,"ZFAND3"
"ENSG00000147874",3.23812595725819,4.2334153798861,1.10810228372832,18.8157319400398,8.20759130530702e-05,0.00237217231313167,"HAUS6"
"ENSG00000225539",2.40773361044437,4.23119792432751,1.21125148734676,18.5805620298289,9.23171141486838e-05,0.00253063099506547,"LINC01821"
"ENSG00000005100",2.78902289549639,4.22999843008417,1.11791028207088,9.55820158072174,0.00840355212612073,0.0477458228704167,"DHX33"
"ENSG00000112276",1.60693903875333,4.22865764722675,1.27139193625604,9.98377595188731,0.00679282768299516,0.0419561644810317,"BVES"
